Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[81]     0.0    0.00    0.00      31         std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [81]
-----------------------------------------------
                0.00    0.00      31/31          std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [85]
[82]     0.0    0.00    0.00      31         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [82]
                0.00    0.00      31/31          std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [81]
-----------------------------------------------
                0.00    0.00      15/31          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [146]
                0.00    0.00      16/31          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
[83]     0.0    0.00    0.00      31         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [83]
                0.00    0.00      31/31          std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [86]
-----------------------------------------------
                0.00    0.00      15/31          void __gnu_cxx::new_allocator<std::thread>::destroy<std::thread>(std::thread*) [128]
                0.00    0.00      16/31          void std::_Destroy<std::thread>(std::thread*) [127]
[84]     0.0    0.00    0.00      31         std::thread::~thread() [84]
                0.00    0.00      31/31          std::thread::joinable() const [80]
-----------------------------------------------
                0.00    0.00      31/31          std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [86]
[85]     0.0    0.00    0.00      31         std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [85]
                0.00    0.00      31/31          std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [82]
-----------------------------------------------
                0.00    0.00      31/31          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [83]
[86]     0.0    0.00    0.00      31         std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [86]
                0.00    0.00      31/31          std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [85]
-----------------------------------------------
                0.00    0.00      31/31          std::thread::joinable() const [80]
[87]     0.0    0.00    0.00      31         std::operator==(std::thread::id, std::thread::id) [87]
-----------------------------------------------
                0.00    0.00      15/31          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [129]
                0.00    0.00      16/31          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::thread*, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [99]
[88]     0.0    0.00    0.00      31         operator new(unsigned long, void*) [88]
-----------------------------------------------
                0.00    0.00      30/30          void std::__invoke_impl<void, void (*)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::__invoke_other, void (*&&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [3]
[89]     0.0    0.00    0.00      30         std::reference_wrapper<std::filesystem::__cxx11::path const>::operator std::filesystem::__cxx11::path const&() const [89]
                0.00    0.00      31/31          std::reference_wrapper<std::filesystem::__cxx11::path const>::get() const [79]
-----------------------------------------------
                0.00    0.00      30/30          std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [174]
[90]     0.0    0.00    0.00      30         std::thread* std::__niter_base<std::thread*>(std::thread*) [90]
-----------------------------------------------
                0.00    0.00      15/30          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&) [148]
                0.00    0.00      15/30          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [129]
[91]     0.0    0.00    0.00      30         std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [91]
-----------------------------------------------
                0.00    0.00      29/29          std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2> const&) [94]
[92]     0.0    0.00    0.00      29         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [92]
                0.00    0.00      28/28          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [95]
-----------------------------------------------
                0.00    0.00      28/28          copy_directory_recursive(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&) [2]
[93]     0.0    0.00    0.00      28         std::filesystem::__cxx11::recursive_directory_iterator::recursive_directory_iterator(std::filesystem::__cxx11::recursive_directory_iterator const&) [93]
                0.00    0.00      28/28          std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2> const&) [94]
-----------------------------------------------
                0.00    0.00      28/28          std::filesystem::__cxx11::recursive_directory_iterator::recursive_directory_iterator(std::filesystem::__cxx11::recursive_directory_iterator const&) [93]
[94]     0.0    0.00    0.00      28         std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<std::filesystem::__cxx11::recursive_directory_iterator::_Dir_stack, (__gnu_cxx::_Lock_policy)2> const&) [94]
                0.00    0.00      29/29          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [92]
-----------------------------------------------
                0.00    0.00      28/28          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [92]
[95]     0.0    0.00    0.00      28         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [95]
-----------------------------------------------
                0.00    0.00       1/21          copy_files(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&) [16]
                0.00    0.00       5/21          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [17]
                0.00    0.00      15/21          std::vector<std::thread, std::allocator<std::thread> >::back() [153]
[96]     0.0    0.00    0.00      21         std::vector<std::thread, std::allocator<std::thread> >::end() [96]
                0.00    0.00      21/43          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [72]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [180]
[97]     0.0    0.00    0.00      20         std::vector<std::thread, std::allocator<std::thread> >::size() const [97]
-----------------------------------------------
                0.00    0.00      17/17          copy_files(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&) [16]
[98]     0.0    0.00    0.00      17         bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [98]
                0.00    0.00      34/54          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [69]
-----------------------------------------------
                0.00    0.00      16/16          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::allocator<std::thread>&, std::thread*, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [113]
[99]     0.0    0.00    0.00      16         void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::thread*, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [99]
                0.00    0.00      32/430         std::reference_wrapper<std::filesystem::__cxx11::path const>&& std::forward<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::remove_reference<std::reference_wrapper<std::filesystem::__cxx11::path const> >::type&) [63]
                0.00    0.00      16/131         void (&std::forward<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&)>(std::remove_reference<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&)>::type&))(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&) [65]
                0.00    0.00      16/239         std::reference_wrapper<std::atomic<int> >&& std::forward<std::reference_wrapper<std::atomic<int> > >(std::remove_reference<std::reference_wrapper<std::atomic<int> > >::type&) [64]
                0.00    0.00      16/31          operator new(unsigned long, void*) [88]
                0.00    0.00      16/16          std::thread::thread<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [120]
-----------------------------------------------
                0.00    0.00      16/16          copy_files(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&) [16]
[100]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [100]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::thread, std::allocator<std::thread> >::back() [153]
[101]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const [101]
                0.00    0.00      16/43          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [72]
-----------------------------------------------
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> >::operator std::atomic<int>&() const [103]
[102]    0.0    0.00    0.00      16         std::reference_wrapper<std::atomic<int> >::get() const [102]
-----------------------------------------------
                0.00    0.00      16/16          void std::__invoke_impl<void, void (*)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::__invoke_other, void (*&&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [3]
[103]    0.0    0.00    0.00      16         std::reference_wrapper<std::atomic<int> >::operator std::atomic<int>&() const [103]
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> >::get() const [102]
-----------------------------------------------
                0.00    0.00      16/16          std::_Tuple_impl<1ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_M_head(std::_Tuple_impl<1ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >&) [143]
[104]    0.0    0.00    0.00      16         std::_Head_base<1ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>::_M_head(std::_Head_base<1ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>&) [104]
-----------------------------------------------
                0.00    0.00      16/16          std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_M_head(std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >&) [109]
[105]    0.0    0.00    0.00      16         std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>::_M_head(std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>&) [105]
-----------------------------------------------
                0.00    0.00      16/16          std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [110]
[106]    0.0    0.00    0.00      16         std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>::_Head_base<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::reference_wrapper<std::filesystem::__cxx11::path const>&&) [106]
                0.00    0.00      15/430         std::reference_wrapper<std::filesystem::__cxx11::path const>&& std::forward<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::remove_reference<std::reference_wrapper<std::filesystem::__cxx11::path const> >::type&) [63]
-----------------------------------------------
                0.00    0.00      16/16          copy_directory_recursive(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&) [2]
[107]    0.0    0.00    0.00      16         std::filesystem::__cxx11::recursive_directory_iterator::recursive_directory_iterator(std::filesystem::__cxx11::path const&) [107]
-----------------------------------------------
                0.00    0.00      16/16          std::thread::thread<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [120]
[108]    0.0    0.00    0.00      16         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
                0.00    0.00      16/31          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [83]
-----------------------------------------------
                0.00    0.00      16/16          std::reference_wrapper<std::filesystem::__cxx11::path const>& std::__get_helper<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >&) [123]
[109]    0.0    0.00    0.00      16         std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_M_head(std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >&) [109]
                0.00    0.00      16/16          std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>::_M_head(std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>&) [105]
-----------------------------------------------
                0.00    0.00      16/16          std::_Tuple_impl<1ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [144]
[110]    0.0    0.00    0.00      16         std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [110]
                0.00    0.00      16/16          std::_Tuple_impl<3ul, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::atomic<int> > >(std::reference_wrapper<std::atomic<int> >&&) [112]
                0.00    0.00      16/239         std::reference_wrapper<std::atomic<int> >&& std::forward<std::reference_wrapper<std::atomic<int> > >(std::remove_reference<std::reference_wrapper<std::atomic<int> > >::type&) [64]
                0.00    0.00      16/16          std::_Head_base<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, false>::_Head_base<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::reference_wrapper<std::filesystem::__cxx11::path const>&&) [106]
                0.00    0.00      15/430         std::reference_wrapper<std::filesystem::__cxx11::path const>&& std::forward<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::remove_reference<std::reference_wrapper<std::filesystem::__cxx11::path const> >::type&) [63]
-----------------------------------------------
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> >& std::__get_helper<3ul, std::reference_wrapper<std::atomic<int> >>(std::_Tuple_impl<3ul, std::reference_wrapper<std::atomic<int> >>&) [155]
[111]    0.0    0.00    0.00      16         std::_Tuple_impl<3ul, std::reference_wrapper<std::atomic<int> > >::_M_head(std::_Tuple_impl<3ul, std::reference_wrapper<std::atomic<int> > >&) [111]
                0.00    0.00      15/15          std::_Head_base<3ul, std::reference_wrapper<std::atomic<int> >, false>::_M_head(std::_Head_base<3ul, std::reference_wrapper<std::atomic<int> >, false>&) [136]
-----------------------------------------------
                0.00    0.00      16/16          std::_Tuple_impl<2ul, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [110]
[112]    0.0    0.00    0.00      16         std::_Tuple_impl<3ul, std::reference_wrapper<std::atomic<int> > >::_Tuple_impl<std::reference_wrapper<std::atomic<int> > >(std::reference_wrapper<std::atomic<int> >&&) [112]
                0.00    0.00      15/239         std::reference_wrapper<std::atomic<int> >&& std::forward<std::reference_wrapper<std::atomic<int> > >(std::remove_reference<std::reference_wrapper<std::atomic<int> > >::type&) [64]
                0.00    0.00      15/15          std::_Head_base<3ul, std::reference_wrapper<std::atomic<int> >, false>::_Head_base<std::reference_wrapper<std::atomic<int> > >(std::reference_wrapper<std::atomic<int> >&&) [137]
-----------------------------------------------
                0.00    0.00       5/16          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [18]
                0.00    0.00      11/16          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [17]
[113]    0.0    0.00    0.00      16         void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::allocator<std::thread>&, std::thread*, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [113]
                0.00    0.00      32/430         std::reference_wrapper<std::filesystem::__cxx11::path const>&& std::forward<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::remove_reference<std::reference_wrapper<std::filesystem::__cxx11::path const> >::type&) [63]
                0.00    0.00      16/239         std::reference_wrapper<std::atomic<int> >&& std::forward<std::reference_wrapper<std::atomic<int> > >(std::remove_reference<std::reference_wrapper<std::atomic<int> > >::type&) [64]
                0.00    0.00      16/131         void (&std::forward<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&)>(std::remove_reference<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&)>::type&))(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&) [65]
                0.00    0.00      16/16          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(std::thread*, void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [99]
-----------------------------------------------
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> >::reference_wrapper<std::atomic<int>&, void, std::atomic<int>*>(std::atomic<int>&) [115]
[114]    0.0    0.00    0.00      16         std::reference_wrapper<std::atomic<int> >::_S_fun(std::atomic<int>&) [114]
                0.00    0.00      16/16          std::atomic<int>* std::__addressof<std::atomic<int> >(std::atomic<int>&) [121]
-----------------------------------------------
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> > std::ref<std::atomic<int> >(std::atomic<int>&) [125]
[115]    0.0    0.00    0.00      16         std::reference_wrapper<std::atomic<int> >::reference_wrapper<std::atomic<int>&, void, std::atomic<int>*>(std::atomic<int>&) [115]
                0.00    0.00      16/16          std::reference_wrapper<std::atomic<int> >::_S_fun(std::atomic<int>&) [114]
                0.00    0.00      16/16          std::atomic<int>& std::forward<std::atomic<int>&>(std::remove_reference<std::atomic<int>&>::type&) [126]
-----------------------------------------------
                0.00    0.00      16/16          std::thread::thread<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> >, void>(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [120]
[116]    0.0    0.00    0.00      16         std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > > > >::_State_impl<void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::filesystem::__cxx11::path const>, std::reference_wrapper<std::atomic<int> > >(void (&)(std::filesystem::__cxx11::path const&, std::filesystem::__cxx11::path const&, std::atomic<int>&), std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::filesystem::__cxx11::path const>&&, std::reference_wrapper<std::atomic<int> >&&) [116]
                0.00    0.00      32/430         std::reference_wrapper<std::filesystem::__cxx11::path const>&& std::forward<std::reference_wrapper<std::filesystem::__cxx11::path const> >(std::remove_reference<std::reference_wrapper<std::filesystem::__cxx11::path const> >::type&) [63]
                0.00    0.00      16/16          std::thread::_State::_State() [118]
